,image,description,context,question,generated_answer,answers
908,"images/Shops_in_the_Bellagio_casino,_Las_Vegas.jpeg","An opulent shopping arcade with a glass ceiling, luxury storefronts, and ornate lamps, likely in a high-end casino.
",social_media,any people around,? Answer: no people around.,"['None at all, very empty', 'It seems to be empty except for one person at the very end of the corridor.', 'There are no people around.']"
909,images/MICHAEL_KORS_221.jpeg,"A model in a shimmering gold gown walks the runway, with seated spectators and note-takers in the background.
",shopping,What does runway set-up look like?,"Answer: A model in a shimmering gold gown walks the runway, with seated spectators and note-takers in the background.","['The runway is basic with wood flooring', ""It's a simple wooden runway. It is dimly lit and the spectators are barely visible."", 'A runway with seated spectators on either side.']"
910,images/510px-Spaltlampe-2.jpeg,"An optometrist is examining a patient's eyes using a slit lamp in a clinic.
",health,Does the patient look comfortable?,"Answer: Yes, the patient looks comfortable.","['Yes the patient does not appear to be uncomfortable.', 'Yes, the patient is in a comfortable seated position', 'They look more comfortable than they would during other medical procedures.']"
911,images/002-soymilk.jpeg,"A bottle of milk, a bowl of soybeans, and green pods on a wooden table, likely soy milk, with the soybeans as an ingredient. The green pods appear to be green beans.
",health,How safe is it?,"Answer: Soy milk is a good source of protein, calcium, and vitamin D. It is also a good source of fiber, iron, and vitamin B12. It is also a good source of vitamin E, vitamin K, and vitamin B6. It is also a good source of vitamin B2, vitamin B3, vitamin B5, vitamin B6, and vitamin B12. It is also a good source of vitamin B2, vitamin B3, vitamin B5, vitamin B6, and vitamin B12. It is also a good source of vitamin B2, vitamin B3, vitamin B5, vitamin B6, and vitamin B12. It is also a good source of vitamin B2, vitamin B3, vitamin B5, vitamin B6, and vitamin B12. It is also a good source of vitamin B2, vitamin B3, vitamin B5, vitamin B6, and vitamin B12. It is also a good source of vitamin B2, vitamin B3, vitamin B5, vitamin B6, and vitamin B12. It is also a good source of vitamin B2, vitamin B3, vitamin B5, vitamin B6, and vitamin B12. It is also a good source of vitamin","['As far as I know, soy milk is very safe and some would consider it to be a healthier alternative over cows milk and dairy products.', 'It appears to be safe.']"
912,images/20170721_Gotham_Shield_NYC_Aerials-225_medium_(cropped).jpg,"Aerial view of a large green park surrounded by a dense cityscape and a blue lake with boats.
",news,Is there a specific event happening in the city?,,"['There is no event happening in the city.', 'It is not clear whether there is an event happening. ', 'No this is a generic overhead shot of the city.']"
913,images/Carolina_Herrera_AW14_12.jpeg,"A line of models walk down a runway with a dark background in a fashion show, showcasing a variety of elegant outfits.
",news,"Was there both male and female models, or only one gender?",Answer: There were both male and female models.,"['Only one gender ', 'Only females.', ""It's hard to tell base on the angle and I don't know how each individual identifies. ""]"
914,images/500px-Soldier_running_in_water_original.jpeg,"A white, shirtless, in-shape man in swim trunks is running through water, creating splashes around him, with a focused expression.
",social_media,"Is there anyone else present?
",,"['No there is nobody else present in the photo.', 'Nobody else is in the picture', 'no there is not']"
915,images/MarsCuriosityRover-Drilling-Sol170++-2.jpg,"A Mars rover arm is extended over a rocky surface with a hill in the background, likely a photo from Mars. The ground seems to be very dry with brownish red hue. 
",science_journals,What does the Martian surface look like?,,"['It looks similar to a desert on earth but instead of the sky being blue it is white, and the ground is slightly more orange than it would be brown.', 'It looks like a large flat surface of dried mud', 'The Martian surface is very reddish-brown with no plant life. It looks like a desert on Earth.']"
916,images/440px-Palace_of_Fine_Arts_during_Schon_–_Holt_Salahi_wedding.jpg,"An illuminated neoclassical rotunda by a calm reflecting pool during twilight.
",travel,Are there families at the pool?,"Answer: Yes, there are families at the pool.","['No, this is not a swimming pool', 'There is no pool visible. ']"
917,images/951_Gaspra.jpg,"An image of a rocky, irregular-shaped asteroid with craters against a black backdrop.
",science_journals,are there planets ,"urns in the asteroid belt? Answer: yes, but they are not in the asteroid belt.","['only the asteroid is shown', 'nope just the rock', 'It is an image of a single asteroid in space, with nothing around it']"
918,images/80px-Rocket-yoga-13_handstand_(cropped).jpeg,"A person wearing shorts, performing a handstand on a yoga mat by the sea, legs straight up and toes pointed.
",social_media,What exactly is the point of this picture? ,____________________________________________________,"['The picture depicts a fit man in an impressive handstand, seemingly to emphasize the importance of working out ', 'Someone is potentially showing off a bad sunburn on their back and arms as they do yoga by the sea.', 'The person is showing off their physical fitness by performing an impressive feat of physical ability.']"
919,images/Leila_Goldkuhl_Chloe.jpeg,"A woman in a casual outfit with a black cap, graphic tee, and light blue jeans walks on a city street.
",shopping,what other color,t-shirt is she wearing? Answer: black,"['black shirt with ""hooters"" in orange letters', 'the shirt has a white owl with orange letters across it saying hooters', 'She is wearing a black restaurant logo shirt. ']"
920,images/Ilovechicago.jpeg,"Two people tandem skydiving, with expressions of thrill, against a clear blue sky.
",social_media,Has the parachute opened?,"Answer: Yes, the parachute has opened.","[""No, it hasn't opened yet"", 'No, it has not opened up yet.', 'No it has not opened']"
921,images/15719.jpg,"Gothic revival architecture of a grand building with towers and an arched entrance.
",travel,Are people at this building?,"Answer: Yes, people are at this building.","['no there are no people shown', 'There are no people visible in this image.', 'While no one is visible it is highly likely that people are within the building, given the picture was taken during the day.']"
922,images/440px-Telescope_Kepler-NASA.jpg,"An illustration of the Kepler space telescope orbiting Earth with stars and planets in the background.
",news,Is this illustration done to scale?,,"['No, Space is very large and would not be able filly fit into a picture. ', ""i don't think is likely done  to scale  because it only showing the stars and planets ""]"
923,images/400px-Retinal_camera.jpeg,"An ophthalmic retinal camera setup in a clinical examination room.
",social_media,What is inside the clinic room?,Answer: The ophthalmic retinal camera setup in a clinical examination room.,"['just the machine', 'There is an ophthalmic retinal camera setup inside the clinic room.', 'An eye examination machine. ']"
924,images/440px-Giant_Panda_Eating.jpg,"A giant panda is sitting and happily munching on bamboo leaves. You can see his teeth and he enjoys his snack.
",travel,How many teeth are showing?  Is his mouth wide-open?,Is he chewing?  Is he eating?  Is he happy?  Answer: The panda is eating bamboo leaves.  He is eating them.  He is happy.  He is eating them.  He is eating them.  He is eating them.  He is eating them.  He is eating them.  He is eating them.  He is eating them.  He is eating them.  He is eating them.  He is eating them.  He is eating them.  He is eating them.  He is eating them.  He is eating them.  He is eating them.  He is eating them.  He is eating them.  He is eating them.  He is eating them.  He is eating them.  He is eating them.  He is eating them.  He is eating them.  He is eating them.  He is eating them.  He is eating them.  He is eating them.  He is eating them.  He is eating them.  He is eating them.  He is eating them.  He is eating them.  He is eating them.  He is eating them.  He is eating them.  He is eating them.  He,"['There are around seven to eight teeth visible, with his mouth partially open.', ""There are 3 distinct teeth. His mouth is open, but I wouldn't consider it to be wide-open. "", ""There appears to be at least 5 teeth and the Panda's mount is open. ""]"
